Data_Referencia,Codi_Pais,Nom_Pais,Nombre_Vols
2024-09-27,17,Romania,12
2024-09-27,18,Grècia,7
2024-09-27,19,Suècia,6
2024-09-27,20,Emirats Àrabs Units,7
2024-09-27,21,Txèquia,7
2024-09-27,22,Hongria,7
2024-09-27,23,Qatar,6
2024-09-27,25,Noruega,7
2024-09-27,26,Algèria,4
2024-09-28,1,Espanya,242
2024-09-28,2,Itàlia,115
2024-09-28,3,Regne Unit,91
2024-09-28,4,França,75
2024-09-28,5,Alemanya,65
2024-09-28,6,Portugal,38
2024-09-28,7,Països Baixos,32
2024-09-28,8,Suïssa,26
2024-09-28,9,Bèlgica,16
2024-09-28,10,Marroc,18
2024-09-28,11,Estats Units,26
2024-09-28,12,Àustria,12
2024-09-28,13,Irlanda,14
2024-09-28,14,Polònia,17
2024-09-28,15,Turquia,12
2024-09-28,16,Dinamarca,12
2024-09-28,17,Romania,10
2024-09-28,18,Grècia,9
2024-09-28,19,Suècia,2
2024-09-28,20,Emirats Àrabs Units,7
2024-09-28,21,Txèquia,6
2024-09-28,22,Hongria,6
2024-09-28,23,Qatar,6
2024-09-28,25,Noruega,8
2024-09-28,26,Algèria,4
2024-09-29,1,Espanya,253
2024-09-29,2,Itàlia,116
2024-09-29,3,Regne Unit,110
2024-09-29,4,França,91
2024-09-29,5,Alemanya,85
2024-09-29,6,Portugal,44
2024-09-29,7,Països Baixos,32
2024-09-29,8,Suïssa,26
2024-09-29,9,Bèlgica,22
2024-09-29,10,Marroc,21
2024-09-29,11,Estats Units,23
2024-09-29,12,Àustria,10
2024-09-29,13,Irlanda,14
2024-09-29,14,Polònia,16
2024-09-29,15,Turquia,12
2024-09-29,16,Dinamarca,12
2024-09-29,17,Romania,11
2024-09-29,18,Grècia,12
2024-09-29,19,Suècia,12
2024-09-29,20,Emirats Àrabs Units,8
2024-09-29,21,Txèquia,9
2024-09-29,22,Hongria,10
2024-09-29,23,Qatar,6
2024-09-29,25,Noruega,7
2024-09-29,26,Algèria,6
2024-09-30,1,Espanya,304
2024-09-30,2,Itàlia,122
2024-09-30,3,Regne Unit,100
2024-09-30,4,França,100
2024-09-30,5,Alemanya,84
2024-09-30,6,Portugal,40
2024-09-30,7,Països Baixos,31
2024-09-30,8,Suïssa,29
2024-09-30,9,Bèlgica,21
2024-09-30,10,Marroc,28
2024-09-30,11,Estats Units,29
2024-09-30,12,Àustria,12
2024-09-30,13,Irlanda,14
2024-09-30,14,Polònia,16
2024-09-30,15,Turquia,12
2024-09-30,16,Dinamarca,10
2024-09-30,17,Romania,10
2024-09-30,18,Grècia,11
2024-09-30,19,Suècia,8
2024-09-30,20,Emirats Àrabs Units,6
2024-09-30,21,Txèquia,7
2024-09-30,22,Hongria,6
2024-09-30,23,Qatar,6
2024-09-30,25,Noruega,8
2024-09-30,26,Algèria,4
2024-10-01,1,Espanya,269
2024-10-01,2,Itàlia,110
2024-10-01,3,Regne Unit,91
2024-10-01,4,França,81
2024-10-01,5,Alemanya,75
2024-10-01,6,Portugal,41
2024-10-01,7,Països Baixos,29
2024-10-01,8,Suïssa,24
2024-10-01,9,Bèlgica,10
2024-10-01,10,Marroc,14
2024-10-01,11,Estats Units,26
2024-10-01,12,Àustria,12
2024-10-01,13,Irlanda,15
2024-10-01,14,Polònia,12
2024-10-01,15,Turquia,10
2024-10-01,16,Dinamarca,12
2024-10-01,17,Romania,8
2024-10-01,18,Grècia,8
2024-10-01,19,Suècia,4
2024-10-01,20,Emirats Àrabs Units,6
2024-10-01,21,Txèquia,9
2024-10-01,22,Hongria,6
2024-10-01,23,Qatar,6
2024-10-01,25,Noruega,4
2024-10-01,26,Algèria,4
2024-10-02,1,Espanya,301
2024-10-02,2,Itàlia,114
2024-10-02,3,Regne Unit,89
2024-10-02,4,França,80
2024-10-02,5,Alemanya,80
2024-10-02,6,Portugal,34
2024-10-02,7,Països Baixos,32
2024-10-02,8,Suïssa,33
2024-10-02,9,Bèlgica,22
2024-10-02,10,Marroc,22
2024-10-02,11,Estats Units,24
2024-10-02,12,Àustria,12
2024-10-02,13,Irlanda,12
2024-10-02,14,Polònia,20
2024-10-02,15,Turquia,15
2024-10-02,16,Dinamarca,10
2024-10-02,17,Romania,12
2024-10-02,18,Grècia,8
2024-10-02,19,Suècia,6
2024-10-02,20,Emirats Àrabs Units,8
2024-10-02,21,Txèquia,8
2024-10-02,22,Hongria,6
2024-10-02,23,Qatar,6
2024-10-02,25,Noruega,8
2024-10-02,26,Algèria,4
2024-10-03,1,Espanya,283
2024-10-03,2,Itàlia,124
2024-10-03,3,Regne Unit,102
2024-10-03,4,França,86
2024-10-03,5,Alemanya,86
2024-10-03,6,Portugal,40
2024-10-03,7,Països Baixos,34
2024-10-03,8,Suïssa,26
2024-10-03,9,Bèlgica,20
2024-10-03,10,Marroc,12
2024-10-03,11,Estats Units,26
2024-10-03,12,Àustria,10
2024-10-03,13,Irlanda,14
2024-10-03,14,Polònia,16
2024-10-03,15,Turquia,11
2024-10-03,16,Dinamarca,14
2024-10-03,17,Romania,12
2024-10-03,18,Grècia,9
2024-10-03,19,Suècia,12
2024-10-03,20,Emirats Àrabs Units,6
2024-10-03,21,Txèquia,8
2024-10-03,22,Hongria,8
2024-10-03,23,Qatar,6
2024-10-03,25,Noruega,6
2024-10-03,26,Algèria,6
2024-10-04,1,Espanya,295
2024-10-04,2,Itàlia,116
2024-10-04,3,Regne Unit,103
2024-10-04,4,França,117
2024-10-04,5,Alemanya,87
2024-10-04,6,Portugal,39
2024-10-04,7,Països Baixos,37
2024-10-04,8,Suïssa,30
2024-10-04,9,Bèlgica,21
2024-10-04,10,Marroc,22
2024-10-04,11,Estats Units,26
2024-10-04,12,Àustria,14
2024-10-04,13,Irlanda,13
2024-10-04,14,Polònia,18
2024-10-04,15,Turquia,11
2024-10-04,16,Dinamarca,11
2024-10-04,17,Romania,14
2024-10-04,18,Grècia,6
2024-10-04,19,Suècia,7
2024-10-04,20,Emirats Àrabs Units,9
2024-10-04,21,Txèquia,7
2024-10-04,22,Hongria,6
2024-10-04,23,Qatar,6
2024-10-04,25,Noruega,6
2024-10-04,26,Algèria,5
2024-10-05,1,Espanya,239
2024-10-05,2,Itàlia,107
2024-10-05,3,Regne Unit,92
2024-10-05,4,França,68
2024-10-05,5,Alemanya,65
2024-10-05,6,Portugal,40
2024-10-05,7,Països Baixos,32
2024-10-05,8,Suïssa,26
2024-10-05,9,Bèlgica,16
2024-10-05,10,Marroc,14
2024-10-05,11,Estats Units,25
2024-10-05,12,Àustria,13
2024-10-05,13,Irlanda,15
2024-10-05,14,Polònia,12
2024-10-05,15,Turquia,10
2024-10-05,16,Dinamarca,12
2024-10-05,17,Romania,8
2024-10-05,18,Grècia,11
2024-10-05,19,Suècia,2
2024-10-05,20,Emirats Àrabs Units,6
2024-10-05,21,Txèquia,6
2024-10-05,22,Hongria,6
2024-10-05,23,Qatar,6
2024-10-05,25,Noruega,8
2024-10-05,26,Algèria,5
2024-10-06,1,Espanya,271
2024-10-06,2,Itàlia,110
2024-10-06,3,Regne Unit,114
2024-10-06,4,França,88
2024-10-06,5,Alemanya,83
2024-10-06,6,Portugal,43
2024-10-06,7,Països Baixos,32
2024-10-06,8,Suïssa,30
2024-10-06,9,Bèlgica,20
2024-10-06,10,Marroc,22
2024-10-06,11,Estats Units,25
2024-10-06,12,Àustria,11
2024-10-06,13,Irlanda,14
2024-10-06,14,Polònia,18
2024-10-06,15,Turquia,13
2024-10-06,16,Dinamarca,12
2024-10-06,17,Romania,12
2024-10-06,18,Grècia,12
2024-10-06,19,Suècia,13
2024-10-06,20,Emirats Àrabs Units,8
2024-10-06,21,Txèquia,9
2024-10-06,22,Hongria,8
2024-10-06,23,Qatar,6
2024-10-06,25,Noruega,6
2024-10-06,26,Algèria,6
2024-10-07,1,Espanya,283
2024-10-07,2,Itàlia,126
2024-10-07,3,Regne Unit,99
2024-10-07,4,França,97
2024-10-07,5,Alemanya,83
2024-10-07,6,Portugal,41
2024-10-07,7,Països Baixos,32
2024-10-07,8,Suïssa,28
2024-10-07,9,Bèlgica,21
2024-10-07,10,Marroc,27
2024-10-07,11,Estats Units,25
2024-10-07,12,Àustria,12
2024-10-07,13,Irlanda,14
2024-10-07,14,Polònia,19
2024-10-07,15,Turquia,10
2024-10-07,16,Dinamarca,10
2024-10-07,17,Romania,10
2024-10-07,18,Grècia,9
2024-10-07,19,Suècia,11
2024-10-07,20,Emirats Àrabs Units,7
2024-10-07,21,Txèquia,6
2024-10-07,22,Hongria,6
2024-10-07,23,Qatar,6
2024-10-07,25,Noruega,8
2024-10-07,26,Algèria,4
2024-10-08,1,Espanya,279
2024-10-08,2,Itàlia,114
2024-10-08,3,Regne Unit,100
2024-10-08,4,França,76
2024-10-08,5,Alemanya,78
2024-10-08,6,Portugal,40
2024-10-08,7,Països Baixos,28
2024-10-08,8,Suïssa,24
2024-10-08,9,Bèlgica,22
2024-10-08,10,Marroc,14
2024-10-08,11,Estats Units,23
2024-10-08,12,Àustria,12
2024-10-08,13,Irlanda,14
2024-10-08,14,Polònia,12
2024-10-08,15,Turquia,10
2024-10-08,16,Dinamarca,12
2024-10-08,17,Romania,10
2024-10-08,18,Grècia,8
2024-10-08,19,Suècia,5
2024-10-08,20,Emirats Àrabs Units,6
2024-10-08,21,Txèquia,8
2024-10-08,22,Hongria,6
2024-10-08,23,Qatar,5
2024-10-08,25,Noruega,4
2024-10-08,26,Algèria,4
2024-10-09,1,Espanya,281
2024-10-09,2,Itàlia,117
2024-10-09,3,Regne Unit,93
2024-10-09,4,França,83
2024-10-09,5,Alemanya,82
2024-10-09,6,Portugal,35
2024-10-09,7,Països Baixos,32
2024-10-09,8,Suïssa,25
2024-10-09,9,Bèlgica,22
2024-10-09,10,Marroc,22
2024-10-09,11,Estats Units,23
2024-10-09,12,Àustria,12
2024-10-09,13,Irlanda,13
2024-10-09,14,Polònia,21
2024-10-09,15,Turquia,15
2024-10-09,16,Dinamarca,11
2024-10-09,17,Romania,13
2024-10-09,18,Grècia,7
2024-10-09,19,Suècia,4
2024-10-09,20,Emirats Àrabs Units,8
2024-10-09,21,Txèquia,9
2024-10-09,22,Hongria,7
2024-10-09,23,Qatar,6
2024-10-09,25,Noruega,8
2024-10-09,26,Algèria,4
2024-10-10,1,Espanya,285
2024-10-10,2,Itàlia,121
2024-10-10,3,Regne Unit,103
2024-10-10,4,França,90
2024-10-10,5,Alemanya,87
2024-10-10,6,Portugal,39
2024-10-10,7,Països Baixos,35
2024-10-10,8,Suïssa,30
2024-10-10,9,Bèlgica,20
2024-10-10,10,Marroc,12
2024-10-10,11,Estats Units,28
2024-10-10,12,Àustria,14
2024-10-10,13,Irlanda,14
2024-10-10,14,Polònia,17
2024-10-10,15,Turquia,10
2024-10-10,16,Dinamarca,15
2024-10-10,17,Romania,12
2024-10-10,18,Grècia,11
2024-10-10,19,Suècia,13
2024-10-10,20,Emirats Àrabs Units,7
2024-10-10,21,Txèquia,8
2024-10-10,22,Hongria,8
2024-10-10,23,Qatar,6
2024-10-10,25,Noruega,6
2024-10-10,26,Algèria,6
2024-10-11,1,Espanya,304
2024-10-11,2,Itàlia,125
2024-10-11,3,Regne Unit,117
2024-10-11,4,França,103
2024-10-11,5,Alemanya,87
2024-10-11,6,Portugal,39
2024-10-11,7,Països Baixos,37
2024-10-11,8,Suïssa,29
2024-10-11,9,Bèlgica,23
2024-10-11,10,Marroc,22
2024-10-11,11,Estats Units,27
2024-10-11,12,Àustria,14
2024-10-11,13,Irlanda,14
2024-10-11,14,Polònia,16
2024-10-11,15,Turquia,10
2024-10-11,16,Dinamarca,12
2024-10-11,17,Romania,14
2024-10-11,18,Grècia,9
2024-10-11,19,Suècia,7
2024-10-11,20,Emirats Àrabs Units,8
2024-10-11,21,Txèquia,7
2024-10-11,22,Hongria,6
2024-10-11,23,Qatar,6
2024-10-11,25,Noruega,6
2024-10-11,26,Algèria,4
2024-10-12,1,Espanya,233
2024-10-12,2,Itàlia,111
2024-10-12,3,Regne Unit,88
2024-10-12,4,França,72
2024-10-12,5,Alemanya,68
2024-10-12,6,Portugal,40
2024-10-12,7,Països Baixos,32
2024-10-12,8,Suïssa,30
2024-10-12,9,Bèlgica,16
2024-10-12,10,Marroc,20
2024-10-12,11,Estats Units,27
2024-10-12,12,Àustria,14
2024-10-12,13,Irlanda,14
2024-10-12,14,Polònia,14
2024-10-12,15,Turquia,10
2024-10-12,16,Dinamarca,12
2024-10-12,17,Romania,8
2024-10-12,18,Grècia,8
2024-10-12,19,Suècia,2
2024-10-12,20,Emirats Àrabs Units,6
2024-10-12,21,Txèquia,8
2024-10-12,22,Hongria,6
2024-10-12,23,Qatar,6
2024-10-12,25,Noruega,8
2024-10-12,26,Algèria,4
2024-10-13,1,Espanya,270
2024-10-13,2,Itàlia,120
2024-10-13,3,Regne Unit,112
2024-10-13,4,França,88
2024-10-13,5,Alemanya,85
2024-10-13,6,Portugal,43
2024-10-13,7,Països Baixos,34
2024-10-13,8,Suïssa,34
2024-10-13,9,Bèlgica,21
2024-10-13,10,Marroc,22
2024-10-13,11,Estats Units,25
2024-10-13,12,Àustria,11
2024-10-13,13,Irlanda,14
2024-10-13,14,Polònia,18
2024-10-13,15,Turquia,14
2024-10-13,16,Dinamarca,14
2024-10-13,17,Romania,12
2024-10-13,18,Grècia,10
2024-10-13,19,Suècia,13
2024-10-13,20,Emirats Àrabs Units,8
2024-10-13,21,Txèquia,9
2024-10-13,22,Hongria,8
2024-10-13,23,Qatar,6
2024-10-13,25,Noruega,6
2024-10-13,26,Algèria,6
2024-10-14,1,Espanya,274
2024-10-14,2,Itàlia,123
2024-10-14,3,Regne Unit,106
2024-10-14,4,França,101
2024-10-14,5,Alemanya,83
2024-10-14,6,Portugal,36
2024-10-14,7,Països Baixos,32
2024-10-14,8,Suïssa,29
2024-10-14,9,Bèlgica,22
2024-10-14,10,Marroc,25
2024-10-14,11,Estats Units,26
2024-10-14,12,Àustria,13
2024-10-14,13,Irlanda,15
2024-10-14,14,Polònia,17
2024-10-14,15,Turquia,10
2024-10-14,16,Dinamarca,10
2024-10-14,17,Romania,10
2024-10-14,18,Grècia,10
2024-10-14,19,Suècia,10
2024-10-14,20,Emirats Àrabs Units,6
2024-10-14,21,Txèquia,6
2024-10-14,22,Hongria,6
2024-10-14,23,Qatar,6
2024-10-14,25,Noruega,8
2024-10-14,26,Algèria,4
2024-10-15,1,Espanya,272
2024-10-15,2,Itàlia,112
2024-10-15,3,Regne Unit,93
2024-10-15,4,França,86
2024-10-15,5,Alemanya,76
2024-10-15,6,Portugal,40
2024-10-15,7,Països Baixos,28
2024-10-15,8,Suïssa,23
2024-10-15,9,Bèlgica,23
2024-10-15,10,Marroc,14
2024-10-15,11,Estats Units,22
2024-10-15,12,Àustria,13
2024-10-15,13,Irlanda,14
2024-10-15,14,Polònia,12
2024-10-15,15,Turquia,10
2024-10-15,16,Dinamarca,12
2024-10-15,17,Romania,10
2024-10-15,18,Grècia,7
2024-10-15,19,Suècia,4
2024-10-15,20,Emirats Àrabs Units,8
2024-10-15,21,Txèquia,8
2024-10-15,22,Hongria,6
2024-10-15,23,Qatar,6
2024-10-15,25,Noruega,5
2024-10-15,26,Algèria,5
2024-10-16,1,Espanya,289
2024-10-16,2,Itàlia,120
2024-10-16,3,Regne Unit,82
2024-10-16,4,França,82
2024-10-16,5,Alemanya,80
2024-10-16,6,Portugal,38
2024-10-16,7,Països Baixos,35
2024-10-16,8,Suïssa,30
2024-10-16,9,Bèlgica,23
2024-10-16,10,Marroc,23
2024-10-16,11,Estats Units,24
2024-10-16,12,Àustria,12
2024-10-16,13,Irlanda,10
2024-10-16,14,Polònia,22
2024-10-16,15,Turquia,14
2024-10-16,16,Dinamarca,10
2024-10-16,17,Romania,12
2024-10-16,18,Grècia,8
2024-10-16,19,Suècia,5
2024-10-16,20,Emirats Àrabs Units,8
2024-10-16,21,Txèquia,8
2024-10-16,22,Hongria,6
2024-10-16,23,Qatar,6
2024-10-16,25,Noruega,8
2024-10-16,26,Algèria,4
2024-10-17,1,Espanya,277
2024-10-17,2,Itàlia,119
2024-10-17,3,Regne Unit,96
2024-10-17,4,França,90
2024-10-17,5,Alemanya,83
2024-10-17,6,Portugal,37
2024-10-17,7,Països Baixos,34
2024-10-17,8,Suïssa,30
2024-10-17,9,Bèlgica,19
2024-10-17,10,Marroc,12
2024-10-17,11,Estats Units,27
2024-10-17,12,Àustria,12
2024-10-17,13,Irlanda,14
2024-10-17,14,Polònia,14
2024-10-17,15,Turquia,10
2024-10-17,16,Dinamarca,15
2024-10-17,17,Romania,12
2024-10-17,18,Grècia,12
2024-10-17,19,Suècia,12
2024-10-17,20,Emirats Àrabs Units,6
2024-10-17,21,Txèquia,8
2024-10-17,22,Hongria,8
2024-10-17,23,Qatar,6
2024-10-17,25,Noruega,6
2024-10-17,26,Algèria,6
2024-10-18,1,Espanya,294
2024-10-18,2,Itàlia,117
2024-10-18,3,Regne Unit,106
2024-10-18,4,França,107
2024-10-18,5,Alemanya,90
2024-10-18,6,Portugal,38
2024-10-18,7,Països Baixos,34
2024-10-18,8,Suïssa,29
2024-10-18,9,Bèlgica,22
2024-10-18,10,Marroc,23
2024-10-18,11,Estats Units,26
2024-10-18,12,Àustria,16
2024-10-18,13,Irlanda,13
2024-10-18,14,Polònia,20
2024-10-18,15,Turquia,10
2024-10-18,16,Dinamarca,11
2024-10-18,17,Romania,14
2024-10-18,18,Grècia,7
2024-10-18,19,Suècia,9
2024-10-18,20,Emirats Àrabs Units,8
2024-10-18,21,Txèquia,10
2024-10-18,22,Hongria,6
2024-10-18,23,Qatar,6
2024-10-18,25,Noruega,6
2024-10-18,26,Algèria,3
2024-10-19,1,Espanya,241
2024-10-19,2,Itàlia,106
2024-10-19,3,Regne Unit,85
2024-10-19,4,França,79
2024-10-19,5,Alemanya,68
2024-10-19,6,Portugal,36
2024-10-19,7,Països Baixos,30
2024-10-19,8,Suïssa,25
2024-10-19,9,Bèlgica,19
2024-10-19,10,Marroc,16
2024-10-19,11,Estats Units,25
2024-10-19,12,Àustria,13
2024-10-19,13,Irlanda,16
2024-10-19,14,Polònia,12
2024-10-19,15,Turquia,13
2024-10-19,16,Dinamarca,14
2024-10-19,17,Romania,8
2024-10-19,18,Grècia,8
2024-10-19,19,Suècia,2
2024-10-19,20,Emirats Àrabs Units,7
2024-10-19,21,Txèquia,6
2024-10-19,22,Hongria,7
2024-10-19,23,Qatar,6
2024-10-19,25,Noruega,8
2024-10-19,26,Algèria,5
2024-10-20,1,Espanya,263
2024-10-20,2,Itàlia,106
2024-10-20,3,Regne Unit,108
2024-10-20,4,França,84
2024-10-20,5,Alemanya,82
2024-10-20,6,Portugal,37
2024-10-20,7,Països Baixos,32
2024-10-20,8,Suïssa,32
2024-10-20,9,Bèlgica,21
2024-10-20,10,Marroc,21
2024-10-20,11,Estats Units,26
2024-10-20,12,Àustria,11
2024-10-20,13,Irlanda,13
2024-10-20,14,Polònia,18
2024-10-20,15,Turquia,12
2024-10-20,16,Dinamarca,12
2024-10-20,17,Romania,12
2024-10-20,18,Grècia,13
2024-10-20,19,Suècia,15
2024-10-20,20,Emirats Àrabs Units,8
2024-10-20,21,Txèquia,10
2024-10-20,22,Hongria,9
2024-10-20,23,Qatar,6
2024-10-20,25,Noruega,6
2024-10-20,26,Algèria,6
2024-10-21,1,Espanya,286
2024-10-21,2,Itàlia,124
2024-10-21,3,Regne Unit,104
2024-10-21,4,França,102
2024-10-21,5,Alemanya,83
2024-10-21,6,Portugal,38
2024-10-21,7,Països Baixos,32
2024-10-21,8,Suïssa,28
2024-10-21,9,Bèlgica,21
2024-10-21,10,Marroc,25
2024-10-21,11,Estats Units,27
2024-10-21,12,Àustria,13
2024-10-21,13,Irlanda,15
2024-10-21,14,Polònia,16
2024-10-21,15,Turquia,10
2024-10-21,16,Dinamarca,10
2024-10-21,17,Romania,10
2024-10-21,18,Grècia,9
2024-10-21,19,Suècia,10
2024-10-21,20,Emirats Àrabs Units,6
2024-10-21,21,Txèquia,7
2024-10-21,22,Hongria,6
2024-10-21,23,Qatar,6
2024-10-21,25,Noruega,8
2024-10-21,26,Algèria,4
2024-10-22,1,Espanya,250
2024-10-22,2,Itàlia,111
2024-10-22,3,Regne Unit,102
2024-10-22,4,França,83
2024-10-22,5,Alemanya,77
2024-10-22,6,Portugal,41
2024-10-22,7,Països Baixos,29
2024-10-22,8,Suïssa,22
2024-10-22,9,Bèlgica,21
2024-10-22,10,Marroc,12
2024-10-22,11,Estats Units,24
2024-10-22,12,Àustria,12
2024-10-22,13,Irlanda,14
2024-10-22,14,Polònia,12
2024-10-22,15,Turquia,10
2024-10-22,16,Dinamarca,12
2024-10-22,17,Romania,8
2024-10-22,18,Grècia,7
2024-10-22,19,Suècia,4
2024-10-22,20,Emirats Àrabs Units,5
2024-10-22,21,Txèquia,6
2024-10-22,22,Hongria,6
2024-10-22,23,Qatar,6
2024-10-22,25,Noruega,4
2024-10-22,26,Algèria,4
2024-10-23,1,Espanya,275
2024-10-23,2,Itàlia,109
2024-10-23,3,Regne Unit,87
2024-10-23,4,França,80
2024-10-23,5,Alemanya,82
2024-10-23,6,Portugal,36
2024-10-23,7,Països Baixos,32
2024-10-23,8,Suïssa,30
2024-10-23,9,Bèlgica,21
2024-10-23,10,Marroc,24
2024-10-23,11,Estats Units,23
2024-10-23,12,Àustria,12
2024-10-23,13,Irlanda,12
2024-10-23,14,Polònia,20
2024-10-23,15,Turquia,13
2024-10-23,16,Dinamarca,10
2024-10-23,17,Romania,11
2024-10-23,18,Grècia,7
2024-10-23,19,Suècia,2
2024-10-23,20,Emirats Àrabs Units,9
2024-10-23,21,Txèquia,8
2024-10-23,22,Hongria,7
2024-10-23,23,Qatar,6
2024-10-23,25,Noruega,8
2024-10-23,26,Algèria,4
2024-10-24,1,Espanya,274
2024-10-24,2,Itàlia,122
2024-10-24,3,Regne Unit,97
2024-10-24,4,França,87
2024-10-24,5,Alemanya,88
2024-10-24,6,Portugal,37
2024-10-24,7,Països Baixos,35
2024-10-24,8,Suïssa,28
2024-10-24,9,Bèlgica,20
2024-10-24,10,Marroc,11
2024-10-24,11,Estats Units,27
2024-10-24,12,Àustria,12
2024-10-24,13,Irlanda,14
2024-10-24,14,Polònia,17
2024-10-24,15,Turquia,10
2024-10-24,16,Dinamarca,14
2024-10-24,17,Romania,13
2024-10-24,18,Grècia,11
2024-10-24,19,Suècia,12
2024-10-24,20,Emirats Àrabs Units,7
2024-10-24,21,Txèquia,8
2024-10-24,22,Hongria,9
2024-10-24,23,Qatar,6
2024-10-24,25,Noruega,6
2024-10-24,26,Algèria,5
2024-10-25,1,Espanya,289
2024-10-25,2,Itàlia,109
2024-10-25,3,Regne Unit,98
2024-10-25,4,França,100
2024-10-25,5,Alemanya,90
2024-10-25,6,Portugal,38
2024-10-25,7,Països Baixos,34
2024-10-25,8,Suïssa,28
2024-10-25,9,Bèlgica,22
2024-10-25,10,Marroc,22
2024-10-25,11,Estats Units,26
2024-10-25,12,Àustria,14
2024-10-25,13,Irlanda,14
2024-10-25,14,Polònia,18
2024-10-25,15,Turquia,10
2024-10-25,16,Dinamarca,10
2024-10-25,17,Romania,14
2024-10-25,18,Grècia,7
2024-10-25,19,Suècia,8
2024-10-25,20,Emirats Àrabs Units,8
2024-10-25,21,Txèquia,7
2024-10-25,22,Hongria,6
2024-10-25,23,Qatar,6
2024-10-25,25,Noruega,6
2024-10-25,26,Algèria,4
2024-10-26,1,Espanya,230
2024-10-26,2,Itàlia,99
2024-10-26,3,Regne Unit,91
2024-10-26,4,França,77
2024-10-26,5,Alemanya,67
2024-10-26,6,Portugal,38
2024-10-26,7,Països Baixos,32
2024-10-26,8,Suïssa,26
2024-10-26,9,Bèlgica,14
2024-10-26,10,Marroc,16
2024-10-26,11,Estats Units,24
2024-10-26,12,Àustria,13
2024-10-26,13,Irlanda,15
2024-10-26,14,Polònia,12
2024-10-26,15,Turquia,12
2024-10-26,16,Dinamarca,12
2024-10-26,17,Romania,10
2024-10-26,18,Grècia,7
2024-10-26,19,Suècia,2
2024-10-26,20,Emirats Àrabs Units,7
2024-10-26,21,Txèquia,7
2024-10-26,22,Hongria,6
2024-10-26,23,Qatar,6
2024-10-26,25,Noruega,7
2024-10-26,26,Algèria,5
2024-10-27,1,Espanya,245
2024-10-27,2,Itàlia,114
2024-10-27,3,Regne Unit,94
2024-10-27,4,França,80
2024-10-27,5,Alemanya,69
2024-10-27,6,Portugal,36
2024-10-27,7,Països Baixos,33
2024-10-27,8,Suïssa,25
2024-10-27,9,Bèlgica,19
2024-10-27,10,Marroc,26
2024-10-27,11,Estats Units,17
2024-10-27,12,Àustria,14
2024-10-27,13,Irlanda,14
2024-10-27,14,Polònia,14
2024-10-27,15,Turquia,13
2024-10-27,16,Dinamarca,12
2024-10-27,17,Romania,8
2024-10-27,18,Grècia,7
2024-10-27,19,Suècia,10
2024-10-27,20,Emirats Àrabs Units,9
2024-10-27,21,Txèquia,8
2024-10-27,22,Hongria,7
2024-10-27,23,Qatar,6
2024-10-27,25,Noruega,4
2024-10-27,26,Algèria,7
2024-10-28,1,Espanya,258
2024-10-28,2,Itàlia,111
2024-10-28,3,Regne Unit,95
2024-10-28,4,França,89
2024-10-28,5,Alemanya,79
2024-10-28,6,Portugal,41
2024-10-28,7,Països Baixos,31
2024-10-28,8,Suïssa,22
2024-10-28,9,Bèlgica,23
2024-10-28,10,Marroc,18
2024-10-28,11,Estats Units,14
2024-10-28,12,Àustria,12
2024-10-28,13,Irlanda,14
2024-10-28,14,Polònia,17
2024-10-28,15,Turquia,10
2024-10-28,16,Dinamarca,10
2024-10-28,17,Romania,10
2024-10-28,18,Grècia,8
2024-10-28,19,Suècia,7
2024-10-28,20,Emirats Àrabs Units,6
2024-10-28,21,Txèquia,6
2024-10-28,22,Hongria,7
2024-10-28,23,Qatar,6
2024-10-28,25,Noruega,2
2024-10-28,26,Algèria,5
2024-10-29,1,Espanya,238
2024-10-29,2,Itàlia,91
2024-10-29,3,Regne Unit,69
2024-10-29,4,França,70
2024-10-29,5,Alemanya,73
2024-10-29,6,Portugal,37
2024-10-29,7,Països Baixos,32
2024-10-29,8,Suïssa,24
2024-10-29,9,Bèlgica,22
2024-10-29,10,Marroc,25
2024-10-29,11,Estats Units,11
2024-10-29,12,Àustria,14
2024-10-29,13,Irlanda,10
2024-10-29,14,Polònia,16
2024-10-29,15,Turquia,12
2024-10-29,16,Dinamarca,8
2024-10-29,17,Romania,8
2024-10-29,18,Grècia,6
2024-10-29,19,Suècia,4
2024-10-29,20,Emirats Àrabs Units,8
2024-10-29,21,Txèquia,8
2024-10-29,22,Hongria,8
2024-10-29,23,Qatar,6
2024-10-29,25,Noruega,2
2024-10-29,26,Algèria,6
2024-10-30,1,Espanya,253
2024-10-30,2,Itàlia,95
2024-10-30,3,Regne Unit,76
2024-10-30,4,França,79
2024-10-30,5,Alemanya,72
2024-10-30,6,Portugal,36
2024-10-30,7,Països Baixos,30
2024-10-30,8,Suïssa,25
2024-10-30,9,Bèlgica,22
2024-10-30,10,Marroc,17
2024-10-30,11,Estats Units,9
2024-10-30,12,Àustria,12
2024-10-30,13,Irlanda,10
2024-10-30,14,Polònia,16
2024-10-30,15,Turquia,12
2024-10-30,16,Dinamarca,8
2024-10-30,17,Romania,12
2024-10-30,18,Grècia,5
2024-10-30,19,Suècia,3
2024-10-30,20,Emirats Àrabs Units,6
2024-10-30,21,Txèquia,5
2024-10-30,22,Hongria,9
2024-10-30,23,Qatar,6
2024-10-30,25,Noruega,2
2024-10-30,26,Algèria,6
2024-10-31,1,Espanya,261
2024-10-31,2,Itàlia,113
2024-10-31,3,Regne Unit,89
